Topic	Doc_ID	Title	Tag
4	1347	SECURE MEMORY SHARING	Tag
-1	1348	REINFORCED CONCRETE COUPLING BEAM CONFINED BY DISCONTINUOUS STEEL PLATES	Tag
0	1349	DUTY CYCLE CORRECTION CIRCUIT INCLUDING A REFERENCE CLOCK GENERATOR	Tag
15	1350	DEPOLYMERIZER AND RECYCLED RUBBER	Tag
-1	1351	Transmission Arrangement for a Motor Vehicle and Motor Vehicle	Tag
13	1352	VAPOR CHAMBER THERMAL STRAP ASSEMBLY AND METHOD	Tag
-1	1353	A Sensor Array	Tag
-1	1354	ELECTRONIC DEVICE HAVING ANTENNA	Tag
7	1355	ARC MODULAR LIGHT DEVICES, SYSTEMS, AND METHODS	Tag
17	1356	Compositions And Methods For Viral Delivery Of Neoepitopes And Uses Thereof	Tag
4	1357	DOWNLINK RETRANSMISSION FOR MULTI-TRP/PANEL TRANSMISSION	Tag
7	1358	OPTICAL WAVEGUIDE DEVICE OPERATED AS MODE CONVERTER	Tag
12	1359	PRINTING SYSTEM AND METHOD	Tag
-1	1360	COIL COMPONENT	Tag
1	1361	SOLID ELECTROLYTE MATERIAL AND BATTERY USING SAME	Tag
10	1362	IMAGING APPARATUS	Tag
-1	1363	ELECTRONIC CONTROL DEVICE, WORK VEHICLE, AND INPUT CIRCUIT	Tag
4	1364	ADDRESS MAPPING-AWARE TASKING MECHANISM	Tag
-1	1365	A METHOD FOR FINE-TUNING A PUTTER AND MANUFACTURE THEREOF	Tag
4	1366	USER TERMINAL AND RADIO COMMUNICATION METHOD	Tag
-1	1367	CONTAINER FOR FOOD PROCESSING SYSTEM	Tag
0	1368	DIELECTRIC GAPFILL USING ATOMIC LAYER DEPOSITION (ALD), INHIBITOR PLASMA AND ETCHING	Tag
-1	1369	SHOCK-ABSORBING MOUNT FOR VEHICLE SEAT	Tag
18	1370	DENTAL IMPLANT, PROCESS OF OBTENTION AND USES THEREOF	Tag
-1	1371	STRING STOPPER	Tag
17	1372	TGF-B-RECEPTOR ECTODOMAIN FUSION MOLECULES AND USES THEREOF	Tag
8	1373	LOW TOTAL TRACK LENGTH FOR LARGE SENSOR FORMAT	Tag
-1	1374	PROCESS AND COMPOSITION FOR PLANT-BASED FOOD PRODUCTS	Tag
-1	1375	APPARATUS, METHOD, AND RECORDING MEDIUM	Tag
-1	1376	BOLTED JOINT FOR AN AXLE ASSEMBLY	Tag
12	1377	BETA-TYPE ZEOLITE AND CATALYST CONTAINING SAME	Tag
-1	1378	APPARATUS, SYSTEM AND PROCESS FOR REGULATING A CONTROL MECHANISM OF A WELL	Tag
-1	1379	CLOSURE MODULE FRAME STRUCTURE OF VEHICLE	Tag
-1	1380	Ink Jet Ink Composition, Ink Set, And Recording Method	Tag
14	1381	DIVIDED JARDINIÈRE SUSPENSION AND WATERING SYSTEM FOR VANDACEOUS ORCHIDS	Tag
19	1382	VEHICLE AND NETWORK SYSTEM	Tag
19	1383	OPERATION METHOD AND OPERATION DEVICE OF MOTOR DRIVER FOR DRIVING MOTOR	Tag
6	1384	DISPLAY PANEL AND DISPLAY APPARATUS	Tag
4	1385	APPARATUS AND METHOD FOR MANAGING REMOTE ATTESTATION	Tag
17	1386	POLYMORPHS OF 7-CYCLOPENTYL-N,N-DIMETHYL-2-{[5-(PIPERAZIN-1-YL) PYRIDIN-2-YL]-AMINO}-7H-PYRROLO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE AND ITS PHARMACEUTICALLY ACCEPTABLE SALTS AND PROCESS FOR THE PREPARATION THEREOF	Tag
15	1387	LIQUID CRYSTAL POLYMER FILM AND SUBSTRATE FOR HIGH-SPEED COMMUNICATION	Tag
4	1388	COMPRESSION OF VALUE CHANGE DATA	Tag
7	1389	SEMICONDUCTOR LASER DEVICE AND METHOD OF MANUFACTURING THE SAME	Tag
15	1390	COMPOSITE LAMINATE AND METHOD FOR PRODUCING SAME	Tag
0	1391	MULTILAYER CERAMIC CAPACITOR AND BOARD HAVING THE SAME	Tag
-1	1392	DEVICE FOR WIRELESS POWER TRANSFER SYSTEM FOR CHARGING VECHILE	Tag
-1	1393	METHODS OF TREATING WATER TO REMOVE SELENIUM OR MERCURY	Tag
19	1394	Work vehicle	Tag
3	1395	OCCUPANCY TRACKING USING SOUND RECOGNITION	Tag
-1	1396	AIRCRAFT WING-PYLON CONNECTION	Tag
1	1397	Electrolyte For Lithium Secondary Battery And Lithium Secondary Battery Including The Same	Tag
17	1398	COMPOSITION FOR PREVENTION OR TREATMENT OF OCULAR DISEASES COMPRISING EXTRACELLULAR VESICLES DERIVED FROM MICROCOCCUS LUTEUS	Tag
17	1399	Novel Formulations Which Stabilize Low Dose Antibody Compositions	Tag
-1	1400	MAGNETIC RECORDING MEDIUM	Tag
-1	1401	Hand or Composition, Hand, Watch, and Method for Processing Hand or Composition	Tag
6	1402	DISPLAY PANEL AND DISPLAY DEVICE	Tag
7	1403	READING DEVICE SETTING READING START POSITION BY READING REFERENCE HOLE HAVING L-SHAPE	Tag
4	1404	System And Methods For Shopper Users To Locate Items	Tag
13	1405	BUILDING VENTILATION APPARATUS AND METHOD	Tag
9	1406	Method For Transmitting Video Picture, Device For Sending Video Picture, And Video Call Method And Device	Tag
6	1407	DISPLAY DEVICE AND METHOD OF DRIVING THE SAME	Tag
6	1408	STACKED DISPLAY DEVICE AND CONTROL METHOD THEREOF	Tag
12	1409	PRINTED-MATERIAL CHECK APPARATUS, IMAGE FORMING APPARATUS, NON-TRANSITORY COMPUTER READABLE MEDIUM, AND PRINTED-MATERIAL CHECK SYSTEM	Tag
15	1410	Pearling Agent and Pearlescent Compositions	Tag
-1	1411	COLORED DISPERSION, RECORDING MEDIUM, AND HYDROPHOBIC FIBER PRINTING METHOD	Tag
-1	1412	Automatic Monitoring of Process Controls	Tag
-1	1413	Honokiol Crystal Forms, Amorphous Form And Preparation Thereof	Tag
17	1414	DP ANTAGONIST	Tag
13	1415	THERMAL ENERGY STORAGE AND HEAT REJECTION SYSTEM	Tag
4	1416	SEMICONDUCTOR MEMORY DEVICE AND METHOD OF FORMING THE SAME	Tag
4	1417	SMEICONDUCTOR MEMORY DEVICE AND FABRICATION METHOD THEREOF	Tag
4	1418	MODEL TRAINING METHOD, APPARATUS, AND SYSTEM	Tag
7	1419	LIGHTING DEVICE AND POWER SWITCHING CIRCUIT	Tag
0	1420	MULTILAYER CAPACITOR	Tag
4	1421	APPARATUS AND METHOD FOR REDUCING POWER CONSUMPTION IN MULTI ANTENNA SYSTEM	Tag
-1	1422	NECKLACE SHORTENER	Tag
-1	1423	SCALP COOLING HAIR PRODUCT	Tag
4	1424	ANNOTATION CONTROL FEATURES FOR WEB BROWSER EDITING AND STORAGE PLATFORMS	Tag
-1	1425	Brazilian Butt Lift adjustable chair/bed with hole in seating area	Tag
-1	1426	APPARATUS, SYSTEMS AND METHODS FOR ERGONOMIC MEDICAL PROCEDURES	Tag
-1	1427	METHODS AND MATERIALS FOR TREATING CANCER	Tag
-1	1428	GAZE CALIBRATION SYSTEM	Tag
17	1429	PROCESS AND INTERMEDIATES FOR THE PREPARATION OF ELDECALCITOL	Tag
-1	1430	PROCESS FOR PREPARING BIS(FLUOROSULFONYL) IMIDE	Tag
4	1431	ARTIFICIAL INTELLIGENCE ASSISTED WARRANTY VERIFICATION	Tag
-1	1432	HIGH REFRACTIVE INDEX OVERCOAT FORMULATION AND METHOD OF USE WITH INKJET PRINTING	Tag
2	1433	Power Preservation in GPS-Equipped Tracking Devices	Tag
0	1434	Method of Forming Semiconductor Device	Tag
-1	1435	TELESCOPIC SIGHT HAVING TWO SIGHTING POINTS	Tag
-1	1436	SHEARED EXHAUST NOZZLE	Tag
-1	1437	HAIR DRYER ATTACHMENT	Tag
-1	1438	DISPLAY MODULE INSPECTION DEVICE AND DISPLAY MODULE INSPECTION METHOD	Tag
11	1439	ELECTRIC TELEHANDLER	Tag
-1	1440	Pipe that is Friction Forge Bonded to a Ladder Support through a Stud and a Bracket	Tag
19	1441	VEHICLE AND METHOD FOR CONTROLLING AN EMERGENCY CALL THEREFOR	Tag
4	1442	METHOD AND APPARATUS FOR SUPPORTING UE-TO-NETWORK RELAY COMMUNICATION IN A WIRELESS COMMUNICATION SYSTEM	Tag
-1	1443	BRAKE SYSTEM OF AUTONOMOUS DRIVING VEHICLE AND CONTROLLING METHOD THEREOF	Tag
-1	1444	Electrostatic Coordinate Input Device And Electrostatic Coordinate Calculation Method	Tag
4	1445	USER-CUSTOMIZED QUESTION-ANSWERING SYSTEM BASED ON KNOWLEDGE GRAPH	Tag
0	1446	FRING CAPACITOR, INTEGRATED CIRCUIT AND MANUFACTURING PROCESS FOR THE FRINGE CAPACITOR	Tag
4	1447	SYSTEM AND METHOD FOR AUTOMATIC, RAPID, AND AUDITABLE UPDATES OF DIGITAL CONTRACTS	Tag
-1	1448	INSPECTION OF A SEMICONDUCTOR SPECIMEN	Tag
-1	1449	ADHESIVE TAPE JACKETED COMMUNICATION CABLE	Tag
12	1450	PRINTING APPARATUS	Tag
-1	1451	CULTIVATION SYSTEMS AND METHODS FOR IMPROVEMENT OF PLANT BAST FIBERS	Tag
-1	1452	HAMMOCK	Tag
5	1453	METHOD OF MONITORING STATIC CHARGE	Tag
3	1454	SYSTEMS, METHODS, AND STORAGE MEDIA FOR PROVIDING PRESENCE OF MODIFICATIONS IN USER DICTATION	Tag
-1	1455	Ceiling-Mounted Decontamination Unit with Luminaire	Tag
18	1456	STEERABLE MEDICAL DEVICE	Tag
6	1457	DISPLAY APPARATUS	Tag
18	1458	SYSTEMS AND METHODS FOR INTRAMEDULLARY NAIL IMPLANTATION	Tag
1	1459	MANUFACTURING APPARATUS FOR SOLID-STATE SECONDARY BATTERY AND METHOD FOR MANUFACTURING SOLID-STATE SECONDARY BATTERY	Tag
4	1460	CLASSIFIER SYSTEM AND METHOD FOR GENERATING CLASSIFICATION MODELS IN A DISTRIBUTED MANNER	Tag
-1	1461	HIGHLY ACTIVE AND STABLE STEPPED CU BASED ELECTROCHEMICAL CATALYST	Tag
-1	1462	Solar panel inspection using unmanned aerial vehicles	Tag
16	1463	MEMBRANE PROTEASE-BASED METHODS FOR DETECTION OF BACTERIA	Tag
4	1464	Packet Transmission Method, Device, and System	Tag
8	1465	OPTICAL FRAME GLASSES	Tag
-1	1466	THERMOELECTRIC STRING, PANEL, AND COVERS FOR FUNCTION AND DURABILITY	Tag
17	1467	DIAGNOSTIC FOR MATERNAL RISK OF HAVING A CHILD WITH AUTISM SPECTRUM DISORDER	Tag
-1	1468	SELF-SANITIZING SYSTEM FOR VEHICLE CABINS	Tag
6	1469	DISPLAY DEVICE AND DISPLAY PANEL	Tag
11	1470	VIBRATION MOTOR	Tag
4	1471	RADIO FREQUENCY COMMUNICATION SYSTEMS WITH COEXISTENCE MANAGEMENT BASED ON DIGITAL OBSERVATION DATA	Tag
4	1472	INFORMATION PROVIDING METHOD	Tag
-1	1473	Woven Plastic Bags With Features That Reduce Leakage, Breakage and Infestations	Tag
0	1474	WIDEBAND MAGIC TEE MICROWAVE JUNCTION	Tag
17	1475	POLYPEPTIDE FOR HYDROLYTIC CLEAVAGE OF ZEARALENONE AND/OR ZEARALENONE DERIVATIVES, ISOLATED POLYNUCLEOTIDE THEREOF AS WELL AS A POLYPEPTIDE CONTAINING AN ADDITIVE, USE OF SAME AS WELL AS A PROCESS	Tag
4	1476	FAULT PROPAGATION CONDITION EXTRACTION METHOD AND APPARATUS AND STORAGE MEDIUM	Tag
-1	1477	ADAPTIVE ANCHORING DEVICE	Tag
10	1478	DETECTION, PREDICTION, AND CLASSIFICATION FOR OCULAR DISEASE	Tag
4	1479	INFORMATION PROCESSING METHOD, SYSTEM, ELECTRONIC DEVICE AND COMPUTER READABLE STORAGE MEDIUM	Tag
0	1480	INTEGRATED CIRCUIT DEVICES	Tag
20	1481	MACHINING CENTER	Tag
-1	1482	FIBER-COUPLED SPIN DEFECT MAGNETOMETRY	Tag
4	1483	BEAM SWITCHING USER DATA OUTAGE REDUCTION IN A SPOT BEAM SATELLITE SYSTEM	Tag
6	1484	HEAD MOUNTED DISPLAY DEVICE	Tag
6	1485	DISPLAY PANEL AND DISPLAY DEVICE	Tag
0	1486	TRANSISTOR AND METHOD FOR MANUFACTURING THE SAME	Tag
-1	1487	RADIOTHERAPY METHODS, SYSTEMS, AND WORKFLOW-ORIENTED GRAPHICAL USER INTERFACES	Tag
19	1488	TRAFFIC LIGHT VIEWSHEDS	Tag
4	1489	STORAGE DEVICE ADJUSTING DATA RATE AND STORAGE SYSTEM INCLUDING THE SAME	Tag
11	1490	CONTROL DEVICE FOR ROTATING ELECTRIC MACHINE AND DRIVE SYSTEM	Tag
-1	1491	DYNAMIC FOOTPRINT SET GENERATION METHOD, BIPED ROBOT USING THE SAME, AND COMPUTER READABLE STORAGE MEDIUM	Tag
-1	1492	SHIELDING OF ELECTRONICS FROM MAGNETIC FIELDS	Tag
9	1493	VIDEO REGION PARTITION BASED ON COLOR FORMAT	Tag
-1	1494	Vibration Rectification Error Correction Device, Sensor Module, And Vibration Rectification Error Correction Method	Tag
17	1495	CRYSTALLINE FORMS OF IMIDACLOPRID AND METHODS OF USE THEREOF	Tag
4	1496	METHODS AND SYSTEMS FOR CROSS-PLATFORM USER PROFILING BASED ON DISPARATE DATASETS USING MACHINE LEARNING MODELS	Tag
-1	1497	MANIPULATOR FINGER, MANIPULATOR, AND METHOD OF OPERATING THE SAME	Tag
19	1498	VARIABLE SYSTEM FOR SIMULATING OPERATION OF AUTONOMOUS VEHICLES	Tag
6	1499	DISPLAY DEVICE	Tag
20	1500	ELECTRONIC MAGAZINE LOADER	Tag
4	1501	START-UP PERFORMANCE IMPROVEMENT FOR REMOTE COMPUTER APPLICATION	Tag
-1	1502	INTERNET OF THINGS BASED MODULAR HARDWARE PLATFORM	Tag
0	1503	COBALT-CARBON GAS COLLECTION APPARATUS	Tag
19	1504	COLLISION AVOIDANCE USING AN OBJECT CONTOUR	Tag
-1	1505	OPTICAL FIBER PROBE FOR MEASURING LOCAL TWO-PHASE FLOW PARAMETERS, METHOD OF MANUFACTURING THE OPTICAL FIBER, AND METHOD OF MEASURING TWO-PHASE FLOW PARAMETERS	Tag
14	1506	Fluid Mixing Apparatus and Methods for Mixing and Improving Homogeneity of Fluids	Tag
-1	1507	METHOD AND DEVICE FOR CONTROLLING THE POSITIONING OF A MOUNTED INFORMATION DISPLAY DEVICE	Tag
7	1508	LIGHT EMITTING DEVICE	Tag
-1	1509	FLEXIBLE CIRCUIT BOARDS FOR CONTINUOUS ANALYTE MONITORING DEVICES	Tag
-1	1510	Vacuum Pump	Tag
7	1511	LIGHT EMITTING DISPLAY APPARATUS AND MULTI-SCREEN DISPLAY APPARATUS INCLUDING THE SAME	Tag
-1	1512	Aerodynamically Efficient Lightweight Vertical Take-Off And Landing Aircraft With Pivoting Rotors And Box Wing Design	Tag
17	1513	SUSTAINED-RELEASE MICROPARTICLES CONTAINING DESLORELIN, AND PREPARATION METHOD THEREFOR	Tag
-1	1514	PASSIVE DISTRIBUTION SYSTEM USING FIBER INDEXING	Tag
19	1515	METHOD FOR RECOGNIZING VEHICLE LICENSE PLATE, ELECTRONIC DEVICE AND COMPUTER READABLE STORAGE MEDIUM	Tag
-1	1516	RADIO WAVE TRANSMISSION COVER AND METHOD FOR MANUFACTURING THE SAME	Tag
-1	1517	ADJUSTABLE HOLE PUNCH SYSTEM FOR INSTALLATION OF STANDING SEAM TYPE ROOFING	Tag
-1	1518	METHOD OF PRODUCTION OF CONTROLLED RELEASE SILICA NANOPARTICLES FOR PLANT GROWTH AND/OR DEFENSE ENHANCEMENT	Tag
0	1519	SEMICONDUCTOR PACKAGE WITH TOP CIRCUIT AND AN IC WITH A GAP OVER THE IC	Tag
4	1520	Systems and Methods for Correlating Cryptographic Addresses Between Blockchain Networks	Tag
4	1521	Apparatus for Receiver with Carrier Frequency Offset Correction Using Frequency Information and Associated Methods	Tag
0	1522	SEMICONDUCTOR DEVICE AND METHOD THEREFOR	Tag
4	1523	SYSTEMS AND METHODS FOR SECURING DATA USING A TOKEN	Tag
9	1524	ENCODING DEVICE, DECODING DEVICE AND PROGRAM	Tag
19	1525	VEHICULAR DISPLAY CONTROL DEVICE	Tag
7	1526	QUANTUM CASCADE LASER DEVICES WITH IMPROVED HEAT EXTRACTION	Tag
-1	1527	ELECTRICAL STIMULATION FITNESS WEAR	Tag
-1	1528	METHOD FOR MONITORING PEDIATRIC COLONIC MOTILITY	Tag
-1	1529	FE-BASED AMORPHOUS ALLOY CONTAINING SUBNANOMETER-SCALE ORDERED CLUSTERS, AND PREPARATION METHOD AND NANOCRYSTALLINE ALLOY DERIVATIVE THEREOF	Tag
4	1530	SYSTEMS, METHODS, AND DEVICES FOR ACCELERATION OF MERGE JOIN OPERATIONS	Tag
15	1531	RESIN FILM-LAMINATED METAL SHEET AND METHOD FOR MANUFACTURING SAME	Tag
-1	1532	PACKAGING ITEM COMPRISING MEANS FOR RETAINING AN OBJECT	Tag
17	1533	ENDOCANNABINOID MIMETIC AND ANTI-INFLAMMATORY COMPOUND CONTAINING COMPOSITIONS, METHODS OF PREPARATION AND USES THEREOF	Tag
4	1534	INFORMATION PROCESSING APPARATUS AND INFORMATION PROCESSING METHOD	Tag
-1	1535	MAGNETIC DOCKING PLATFORM AND DETACHABLE DOCKING ACCESSORIES	Tag
4	1536	PROTECTION AGAINST TRANSLATION LOOKUP REQUEST FLOODING	Tag
6	1537	LUMINANCE COMPENSATOR AND DISPLAY SYSTEM INCLUDING THE SAME	Tag
-1	1538	LIGHT SHEET MICROSCOPE AND METHOD FOR DETERMINING THE REFRACTIVE INDICES OF OBJECTS IN THE SPECIMEN SPACE	Tag
-1	1539	ASSEMBLY FOR WEIGHTLIFTING RACKS	Tag
14	1540	DEVICE FOR DISCHARGING AND RETURNING FLUIDS	Tag
-1	1541	FRONT STRUCTURE OF VEHICLE BODY	Tag
-1	1542	SYSTEM AND METHOD FOR IMPROVED CONTENT CASTING AUDIO MANAGEMENT	Tag
13	1543	INTELLIGENT SWAPPABLE MODULAR UNIT FOR LOCAL COOLING LOOPS IN A DATACENTER COOLING SYSTEM	Tag
-1	1544	Slicing Apparatus	Tag
-1	1545	VIBRATION MOTOR	Tag
4	1546	METHOD FOR EFFICIENT RETURN CHANNEL SPECTRUM UTILIZATION IN A COMMUNICATION SYSTEM SUPPORTING ADAPTIVE SPREAD SPECTRUM	Tag
-1	1547	CONTINUOUS DUST ACCUMULATION MONITORING SYSTEM	Tag
-1	1548	USING A BIRD'S EYE VIEW FEATURE MAP, AUGMENTED WITH SEMANTIC INFORMATION, TO DETECT AN OBJECT IN AN ENVIRONMENT	Tag
-1	1549	METHOD AND APPARATUS FOR CAN EXPANSION	Tag
4	1550	LEARNING DEVICE, COMPUTER-READABLE INFORMATION STORAGE MEDIUM, AND LEARNING METHOD	Tag
-1	1551	TOPOLOGY OPTIMIZATION WITH REACTION-DIFFUSION EQUATIONS	Tag
19	1552	ROUTE CLEANING SYSTEM	Tag
1	1553	BATTERY MODULE	Tag
-1	1554	SYSTEM AND METHOD OF AUGMENTING IMAGES OF A USER	Tag
18	1555	DISTALIZER AND METHOD OF ASSEMBLY	Tag
-1	1556	COMPUTER SYSTEM AND METHOD THEREOF	Tag
-1	1557	BREAK-AWAY CHECK VALVE	Tag
-1	1558	HIGH-THROUGHPUT MICROFLUIDIC CHIP HAVING PARALLELIZED CONSTRICTIONS FOR PERTURBING CELL MEMBRANES	Tag
13	1559	MOTOR DRIVING APPARATUS AND AIR CONDITIONER INCLUDING THE SAME	Tag
-1	1560	SURFACE CLEANING APPARATUS	Tag
-1	1561	WORK VEHICLE	Tag
4	1562	INFORMATION PROCESSING APPARATUS, INFORMATION PROCESSING METHOD, COMMUNICATION TERMINAL, COMMUNICATION METHOD, AND PROGRAM	Tag
14	1563	PUSH-BUTTON TYPE UPPER WATER INLET SHOWER COLUMN	Tag
4	1564	VIDEO PLAYBACK ERROR IDENTIFICATION BASED ON EXECUTION TIMES OF DRIVER FUNCTIONS	Tag
4	1565	USER TERMINAL AND RADIO COMMUNICATION METHOD	Tag
4	1566	THREE-DIMENSIONAL MEMORY DEVICE HAVING SOURCE-SELECT-GATE CUT STRUCTURES AND METHODS FOR FORMING THE SAME	Tag
-1	1567	METHOD AND SYSTEM FOR CONDUCTING CONCURRENT GAMES	Tag
6	1568	DATA DRIVING CIRCUIT AND DISPLAY DEVICE	Tag
-1	1569	Three Section Extension Ladder and Method	Tag
17	1570	SERUM ALBUMIN-BINDING FIBRONECTIN TYPE III DOMAINS	Tag
14	1571	PARTICULATE CAPTURING DEVICE AND IMAGE FORMING DEVICE	Tag
14	1572	AGRICULTURAL SPRAYER CONTROL SYSTEM AND METHOD	Tag
-1	1573	METHODS FOR INTEGRATION OF LIGHT EMITTING DIODES AND IMAGE SENSORS	Tag
-1	1574	ABNORMAL PORTION DETECTING DEVICE, METHOD OF DETECTING ABNORMAL PORTION, AND RECORDING MEDIUM	Tag
-1	1575	SMOKE FUNCTIONALITY IN ELECTRIC GRILL-TYPE APPLIANCE	Tag
3	1576	SYSTEM AND METHOD FOR PROVIDING ELECTRONIC MUSICAL SCORES	Tag
15	1577	OXAZOLINE-MODIFIED POLYPROPYLENE	Tag
19	1578	AUTONOMOUS DRIVING DUAL MODE CONTROL	Tag
6	1579	DRIVING CIRCUIT OF DISPLAY PANEL AND OPERATION METHOD THEREOF	Tag
-1	1580	MOTOR TORQUE SMOOTHING FOR RECHARGING EVENTS ON COMBUSTION ENGINES	Tag
-1	1581	IMAGING DEVICES HAVING PIEZOELECTRIC TRANSCEIVERS	Tag
-1	1582	TENSIONING DEVICE AND DRIVEN MEMBER THEREOF	Tag
17	1583	Viral Vectors for Prophylaxis and Therapy of Hemoglobinopathies	Tag
8	1584	CONTACT LENS WITH SUSTAINED RELEASE PROPERTY	Tag
-1	1585	Gamma-irradiation-compatible reference gel	Tag
0	1586	SYSTEM AND METHODS FOR A RADIANT HEAT CAP IN A SEMICONDUCTOR WAFER REACTOR	Tag
-1	1587	SYSTEMS AND METHODS FOR POOLED SAMPLE COLLECTION AND IMPLEMENTING TESTING PROGRAMS	Tag
-1	1588	SMOKING SUBSTITUTE APPARATUS	Tag
-1	1589	MAGNETIC COMPONENT	Tag
12	1590	PRINTING DEVICE CONFIGURED TO DETERMINE REVERSE CONVEYANCE AMOUNT OF PRINTING MEDIUM BASED ON CONTROL INFORMATION ACQUIRED FROM CASSETTE, AND CASSETTE ATTACHABLE TO THE PRINTING DEVICE	Tag
-1	1591	DRYING APPLIANCE	Tag
-1	1592	THERMOELECTRIC POWER GENERATION MODULE MOUNTING SUBSTRATE	Tag
-1	1593	Door Security Device	Tag
19	1594	VEHICLE CONTROL DEVICE, VEHICLE CONTROL METHOD, AND STORAGE MEDIUM	Tag
-1	1595	METHOD AND APPARATUS FOR MECHANICAL CONNECTION BETWEEN AN OFFSHORE STRUCTURE AND A SUBSEA PILE	Tag
13	1596	METHOD AND SYSTEM TO VARY SUCTION TEMPERATURE TO POSTPONE FROST FORMATION	Tag
-1	1597	ASSEMBLY FOR POSITIONING AND POSITIONALLY IMMOBILIZING AN INFLATABLE BALLOON WITHIN A VERTEBRAL BODY	Tag
14	1598	Systems And Methods To Dispense Items From A Vending Machine	Tag
4	1599	METHODS AND SYSTEMS FOR TROUBLESHOOTING NETWORK DEVICE	Tag
6	1600	DISPLAY DEVICE AND MANUFACTURING METHOD THEREOF	Tag
-1	1601	SYSTEM-SIDE BATTERY HEALTH GAUGE AND METHODS	Tag
4	1602	PORTABLE IDENTIFICATION DEVICE, IDENTIFICATION SYSTEM USING ELECTRONIC PAPER AND OPERATION METHOD THEREOF	Tag
-1	1603	OPTIMIZED DETACHMENT SYSTEMS BASED ON LEVERAGE FROM ELECTRICAL LOCUS TARGETING AND RELATED MEDICAL DEVICES	Tag
4	1604	SYSTEMS AND METHODS FOR SECURE IDENTIFICATION RETRIEVAL	Tag
-1	1605	CAMERA SYSTEM TO MONITOR THE PASSENGERS IN A VEHICLE AND DETECT PASSENGER ACTIVITIES	Tag
12	1606	PRINTING APPARATUS, CONTROL METHOD, AND STORAGE MEDIUM	Tag
2	1607	LOW DROP-OUT (LDO) LINEAR REGULATOR	Tag
-1	1608	SYSTEMS AND METHODS FOR GENERATING A CANCER ALLEVIATION NOURISHMENT PLAN	Tag
-1	1609	ANTI-GLARE FILM, POLARIZING PLATE AND DISPLAY APPARATUS	Tag
1	1610	END COVER ASSEMBLY, BATTERY CELL AND ELECTROLYTE INJECTION METHOD THEREFOR, BATTERY, AND POWER CONSUMPTION DEVICE	Tag
10	1611	CREATING TRAINING DATA VARIABILITY IN MACHINE LEARNING FOR OBJECT LABELLING FROM IMAGES	Tag
17	1612	HYDROGEL COMPOSITIONS COMPRISING ENCAPSULATED CELLS AND METHODS OF USE THEREOF	Tag
-1	1613	POLARIZER AND IMAGE DISPLAY DEVICE	Tag
0	1614	Hybrid Decoupling Capacitor and Method Forming Same	Tag
4	1615	CONVERSATIONAL SOCIAL NETWORK	Tag
0	1616	SEMICONDUCTOR PACKAGE INCLUDING DUAL STIFFENER	Tag
6	1617	ADHESIVE MEMBER AND DISPLAY APPARATUS INCLUDING THE SAME	Tag
-1	1618	COOKING APPARATUS	Tag
1	1619	ANTI-ROTATION FEATURE FOR BONDED STUD	Tag
-1	1620	PROJECTION OPTICAL SYSTEM AND HEAD-UP DISPLAY DEVICE MOUNTED ON AUTOMOBILE	Tag
13	1621	HEAT DISSIPATION ASSEMBLY STRUCTURE FOR POWER PART	Tag
4	1622	SYSTEM AND METHOD FOR SECURELY TRANSMITTING ELECTRONIC INFORMATION	Tag
1	1623	BATTERY CELL AND ELECTRIC DEVICE	Tag
-1	1624	Integrated Musical Instrument Systems	Tag
-1	1625	SIMULATION DRIVEN ROBOTIC CONTROL OF REAL ROBOT(S)	Tag
-1	1626	DIRECTIONAL AND PROMPT RADIATION DOSE SENSOR	Tag
1	1627	Porous Inorganic Particles and Battery Including the Same	Tag
-1	1628	NEAR-EYE DISPLAY MODULE, WELDING MASK, WELDING SYSTEM AND CONTROL METHOD THEREOF	Tag
4	1629	ROOT CAUSE ANALYSIS OF LOGS GENERATED BY EXECUTION OF A SYSTEM	Tag
3	1630	AUDIO REPRODUCTION APPARATUS AND AUDIO DEVICE	Tag
-1	1631	METHOD FOR PROVIDING A WEAR-RESISTANT MATERIAL ON A BODY, AND COMPOSITE BODY	Tag
20	1632	DEVICE FOR THE POSITIONING AND RETENTION OF A TENSION MEMBER WITHIN A PROFILE OF A VERTICAL CASTING FORMWORK PANEL	Tag
4	1633	SYSTEM AND METHOD OF MANAGING PRIVILEGE ESCALATION IN CLOUD COMPUTING ENVIRONMENTS	Tag
6	1634	ELECTRONIC DEVICE	Tag
2	1635	Continuous Conduction Mode SIMO Device	Tag
-1	1636	SYSTEM AND METHOD OF COMMISSIONING A BUILDING CONTROL SYSTEM	Tag
-1	1637	Tool with Pivoting Portion and Locking Mechanism	Tag
17	1638	USE OF COMPOUND IN PREPARATION OF DRUG FOR TREATING ATHEROSCLEROSIS	Tag
-1	1639	MOBILE ROBOT CAPABLE OF EVALUATING SELF-TRAINING BASED TRAVERSABILITY	Tag
1	1640	ALL SOLID STATE BATTERY AND METHOD OF MANUFACTURING THE SAME	Tag
-1	1641	MULTIPURPOSE DRINKWARE HOLDER	Tag
4	1642	MULTIPLE CHIRP DATA ALIGNMENT WITH EARLY MESSAGE REJECTION FOR CHIRP SPREAD SPECTRUM	Tag
-1	1643	TRAILING LINK CYCLE WHEEL SUSPENSION ASSEMBLY HAVING GAS PISTONS WITH UNEQUAL GAS PISTON AREAS	Tag
